datetime,season,is_jbn,motivo_classificacao,wspd_ms,speed_thresh,shear_ms,shear_thresh,wdir
2007-04-27 12:00:00,MAM,False,Cisalhamento baixo (1.5 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (180.0°),12.3,9.3,1.5,2.0999999999999996,180.0
2007-04-28 00:00:00,MAM,False,Direção fora do setor NW-N-NE (100.0°),10.3,9.3,5.700000000000001,2.0999999999999996,100.0
2007-04-28 12:00:00,MAM,False,Vento em 850hPa baixo (2.6 < P75 9.3 m/s) | Cisalhamento baixo (-1.5 < P75 2.1 m/s),2.6,9.3,-1.4999999999999996,2.0999999999999996,360.0
2007-04-29 00:00:00,MAM,False,Vento em 850hPa baixo (1.0 < P75 9.3 m/s) | Cisalhamento baixo (-3.6 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (265.0°),1.0,9.3,-3.5999999999999996,2.0999999999999996,265.0
2007-04-29 12:00:00,MAM,False,Vento em 850hPa baixo (6.7 < P75 9.3 m/s) | Cisalhamento baixo (0.0 < P75 2.1 m/s),6.7,9.3,0.0,2.0999999999999996,45.0
2007-04-30 00:00:00,MAM,False,Vento em 850hPa baixo (2.6 < P75 9.3 m/s) | Cisalhamento baixo (-3.1 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (55.0°),2.6,9.3,-3.1,2.0999999999999996,55.0
2007-04-30 12:00:00,MAM,False,Vento em 850hPa baixo (6.2 < P75 9.3 m/s) | Cisalhamento baixo (1.6 < P75 2.1 m/s),6.2,9.3,1.6000000000000005,2.0999999999999996,5.0
2007-05-01 00:00:00,MAM,False,Vento em 850hPa baixo (7.2 < P75 9.3 m/s) | Cisalhamento baixo (0.5 < P75 2.1 m/s),7.2,9.3,0.5,2.0999999999999996,30.0
2007-05-01 12:00:00,MAM,True,Critério JBN satisfeito,9.3,9.3,4.700000000000001,2.0999999999999996,330.0
2007-05-02 00:00:00,MAM,False,Vento em 850hPa baixo (4.6 < P75 9.3 m/s) | Cisalhamento baixo (-2.6 < P75 2.1 m/s),4.6,9.3,-2.6000000000000005,2.0999999999999996,360.0
2007-05-02 12:00:00,MAM,False,Vento em 850hPa baixo (7.7 < P75 9.3 m/s) | Cisalhamento baixo (-1.6 < P75 2.1 m/s),7.7,9.3,-1.6000000000000005,2.0999999999999996,315.0
2007-05-03 00:00:00,MAM,False,Vento em 850hPa baixo (3.6 < P75 9.3 m/s) | Cisalhamento baixo (-4.6 < P75 2.1 m/s),3.6,9.3,-4.6,2.0999999999999996,340.0
2007-05-03 12:00:00,MAM,False,Vento em 850hPa baixo (2.1 < P75 9.3 m/s) | Cisalhamento baixo (-2.5 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (190.0°),2.1,9.3,-2.4999999999999996,2.0999999999999996,190.0
2007-05-04 00:00:00,MAM,False,Vento em 850hPa baixo (3.1 < P75 9.3 m/s) | Cisalhamento baixo (0.0 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (55.0°),3.1,9.3,0.0,2.0999999999999996,55.0
2007-05-04 12:00:00,MAM,False,Vento em 850hPa baixo (8.2 < P75 9.3 m/s),8.2,9.3,6.1,2.0999999999999996,15.0
2007-05-05 00:00:00,MAM,False,Vento em 850hPa baixo (8.2 < P75 9.3 m/s),8.2,9.3,3.0999999999999996,2.0999999999999996,25.0
2007-05-05 12:00:00,MAM,False,Vento em 850hPa baixo (8.7 < P75 9.3 m/s),8.7,9.3,2.499999999999999,2.0999999999999996,350.0
2007-05-06 00:00:00,MAM,False,Cisalhamento baixo (-0.5 < P75 2.1 m/s),10.8,9.3,-0.5,2.0999999999999996,5.0
2007-05-06 12:00:00,MAM,True,Critério JBN satisfeito,17.0,9.3,6.699999999999999,2.0999999999999996,345.0
2007-05-07 00:00:00,MAM,False,Cisalhamento baixo (1.1 < P75 2.1 m/s),9.8,9.3,1.1000000000000014,2.0999999999999996,320.0
2007-05-07 12:00:00,MAM,False,Cisalhamento baixo (-0.6 < P75 2.1 m/s),15.9,9.3,-0.5999999999999996,2.0999999999999996,325.0
2007-05-08 00:00:00,MAM,False,Vento em 850hPa baixo (3.1 < P75 9.3 m/s) | Cisalhamento baixo (-15.4 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (135.0°),3.1,9.3,-15.4,2.0999999999999996,135.0
2007-05-09 00:00:00,MAM,False,Direção fora do setor NW-N-NE (180.0°),17.0,9.3,6.199999999999999,2.0999999999999996,180.0
2007-05-09 12:00:00,MAM,False,Cisalhamento baixo (-4.7 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (155.0°),12.3,9.3,-4.699999999999999,2.0999999999999996,155.0
